"Default","FACTU_0_CurrentTotalBalance","FACTU_0_CashBalance","FACTU_0_CreditLimit","FACTU_0_DelqCycle","FACTU_1_CurrentTotalBalance","FACTU_1_CashBalance","FACTU_1_CreditLimit","FACTU_1_DelqCycle","FACTU_2_CurrentTotalBalance","FACTU_2_CashBalance","FACTU_2_CreditLimit","FACTU_2_DelqCycle","FACTU_3_CurrentTotalBalance","FACTU_3_CashBalance","FACTU_3_CreditLimit","FACTU_3_DelqCycle","FACTU_4_CurrentTotalBalance","FACTU_4_CashBalance","FACTU_4_CreditLimit","FACTU_4_DelqCycle","FACTU_5_CurrentTotalBalance","FACTU_5_CashBalance","FACTU_5_CreditLimit","FACTU_5_DelqCycle","FACTU_6_CurrentTotalBalance","FACTU_6_CashBalance","FACTU_6_CreditLimit","FACTU_6_DelqCycle","FACTU_7_CurrentTotalBalance","FACTU_7_CashBalance","FACTU_7_CreditLimit","FACTU_7_DelqCycle","FACTU_8_CurrentTotalBalance","FACTU_8_CashBalance","FACTU_8_CreditLimit","FACTU_8_DelqCycle","FACTU_9_CurrentTotalBalance","FACTU_9_CashBalance","FACTU_9_CreditLimit","FACTU_9_DelqCycle"
0,149.35,0,2300,0,320.32,0,2300,0,48,0,2300,0,707.27,0,2300,0,359.47,0,2300,0,0,0,2300,0,320.32,0,2300,0,320.32,0,2300,0,320.32,0,2300,0,320.32,0,2300,0
0,869,0,2900,0,702,0,2900,0,694.62,0,2900,0,1186.64,0,2900,0,723.84,0,2900,0,485.78,0,2900,0,702,0,2900,0,702,0,2900,0,702,0,2900,0,702,0,2900,0
0,145.52,0,1400,0,58.71,0,1400,0,69.69,0,1400,0,204.75,0,1400,0,163,0,1400,0,122.57,0,1400,0,58.71,0,1400,0,58.71,0,1400,0,58.71,0,1400,0,58.71,0,1400,0
0,331.7,0,1600,0,614.8,0,1600,0,156,0,1600,0,402.48,0,1600,0,344.41,0,1600,0,482.46,0,1600,0,614.8,0,1600,0,614.8,0,1600,0,614.8,0,1600,0,614.8,0,1600,0
0,1074.15,0,12100,0,717,0,12100,0,682.24,0,12100,0,2672.86,0,12100,0,921.9,0,12100,0,1333,183.82,12100,0,717,0,12100,0,717,0,12100,0,717,0,12100,0,717,0,12100,0
0,0,0,3000,0,0,0,3000,0,146.59,0,2100,0,0,0,2100,0,0,0,2100,0,0,0,2100,0,0,0,3000,0,0,0,3000,0,0,0,3000,0,0,0,3000,0
0,373.36,0,900,0,45.15,42.23,900,0,318.15,0,900,0,334.56,0,900,0,0,0,900,0,248.24,0,900,0,45.15,42.23,900,0,45.15,42.23,900,0,45.15,42.23,900,0,45.15,42.23,900,0
1,11293.95,6655.9,12200,0,10962,6920.55,12200,0,10513.36,5812,12200,0,9153.04,5147.94,12200,0,7162.44,4379.88,12200,0,6250.56,4529.7,12200,0,10962,6920.55,12200,0,10962,6920.55,12200,0,10962,6920.55,12200,0,10962,6920.55,12200,0
0,1541.4,428.4,1700,0,872.1,90,1200,0,894.64,103,1200,0,752.96,0,1200,0,654.15,0,1200,0,435.54,0,1200,0,872.1,90,1200,0,872.1,90,1200,0,872.1,90,1200,0,872.1,90,1200,0
0,719.04,0,850,0,0,0,850,0,91.52,0,850,0,468.52,0,850,0,285.14,0,850,0,439.9,0,850,0,0,0,850,0,0,0,850,0,0,0,850,0,0,0,850,0
0,882.98,0,4100,0,757,0,4100,1,91.67,0,4100,0,0,0,4100,0,139,0,4100,0,619.13,0,4100,0,757,0,4100,1,757,0,4100,1,757,0,4100,1,757,0,4100,1
0,408.91,0,3100,0,221.45,0,3100,0,0,0,3100,0,267.8,0,3100,0,175.76,0,3100,0,75.97,0,3100,0,221.45,0,3100,0,221.45,0,3100,0,221.45,0,3100,0,221.45,0,3100,0
0,1801.88,0,2100,0,1760.72,0,2100,0,956.55,0,2100,0,743.58,0,2100,0,661,0,2100,0,521.09,0,2100,1,1760.72,0,2100,0,1760.72,0,2100,0,1760.72,0,2100,0,1760.72,0,2100,0
0,2897.44,0,20400,0,3219.63,0,20400,0,2447.09,0,20400,0,3141.6,0,20400,0,2522,0,20400,0,1592.22,0,20400,0,3219.63,0,20400,0,3219.63,0,20400,0,3219.63,0,20400,0,3219.63,0,20400,0
1,983.33,0,6300,0,465.56,0,6300,0,1033.26,0,6300,0,449,0,6300,0,379.85,0,6300,0,2177.56,0,6300,0,465.56,0,6300,0,465.56,0,6300,0,465.56,0,6300,0,465.56,0,6300,0
0,1753,0,7900,0,1567.66,0,7900,0,5470.16,0,7900,0,2756.04,0,7900,0,3026,0,7900,0,878.74,0,7900,0,1567.66,0,7900,0,1567.66,0,7900,0,1567.66,0,7900,0,1567.66,0,7900,0
0,330.72,0,1300,0,371,0,1300,0,151.58,0,1300,0,310.96,0,1300,0,374.34,0,1300,0,310,0,1300,0,371,0,1300,0,371,0,1300,0,371,0,1300,0,371,0,1300,0
0,9619.05,3662.68,16800,0,9011,3854.55,16800,0,9197.72,3968,12800,0,8483.28,4280.68,12800,0,8527.9,4228.92,12800,1,7276.68,3613.86,12800,0,9011,3854.55,16800,0,9011,3854.55,16800,0,9011,3854.55,16800,0,9011,3854.55,16800,0
1,270.9,0,3200,0,666.06,0,3200,1,421.27,0,3200,0,662.55,0,3200,0,341.7,0,3200,0,348.6,0,3200,0,666.06,0,3200,1,666.06,0,3200,1,666.06,0,3200,1,666.06,0,3200,1
0,800.93,0,19300,0,1075.9,0,19300,0,896.66,0,19300,0,3.09,0,19300,0,1272.96,0,19300,1,328.44,0,19300,0,1075.9,0,19300,0,1075.9,0,19300,0,1075.9,0,19300,0,1075.9,0,19300,0
0,0,0,3300,0,0,0,3300,0,12.24,0,3300,0,1109.85,0,3300,0,1757.4,0,3300,0,797.15,0,3300,0,0,0,3300,0,0,0,3300,0,0,0,3300,0,0,0,3300,0
1,1223.25,0,2200,0,665.6,0,2200,0,130.2,0,2200,0,88.4,0,2200,0,1990.8,193.64,2200,0,1597.51,148.72,1700,0,665.6,0,2200,0,665.6,0,2200,0,665.6,0,2200,0,665.6,0,2200,0
0,351.48,0,2600,0,443.93,0,2600,0,723.18,0,2600,0,842.52,0,2600,0,804.43,0,2600,0,999.1,0,2600,0,443.93,0,2600,0,443.93,0,2600,0,443.93,0,2600,0,443.93,0,2600,0
0,2485.35,0,2900,0,2271,0,2900,0,1980.61,0,2900,0,2191.28,0,2900,0,2325.75,0,2900,0,2292.7,0,2900,0,2271,0,2900,0,2271,0,2900,0,2271,0,2900,0,2271,0,2900,0
0,29.29,0,2800,0,307.04,0,2800,0,417.18,0,2800,0,240.45,0,2800,0,92.92,0,2800,0,826.2,0,2800,0,307.04,0,2800,0,307.04,0,2800,0,307.04,0,2800,0,307.04,0,2800,0
0,946.4,560,3800,0,475.08,0,3800,0,606.32,0,3800,0,616.92,0,3800,0,896.7,11.33,3800,0,1148.7,279.13,3800,0,475.08,0,3800,0,475.08,0,3800,0,475.08,0,3800,0,475.08,0,3800,0
1,2469,0,2800,0,2685.21,0,2800,1,2555.16,0,2800,0,2426.34,0,2800,1,2031.11,0,2800,1,1346.06,0,2800,0,2685.21,0,2800,1,2685.21,0,2800,1,2685.21,0,2800,1,2685.21,0,2800,1
0,736,0,2300,0,266.22,0,2300,0,862.42,0,2300,0,251.68,0,2300,0,262.5,0,2300,0,998,0,2300,0,266.22,0,2300,0,266.22,0,2300,0,266.22,0,2300,0,266.22,0,2300,0
0,60.32,0,1200,0,883.74,0,1200,0,876.62,0,1200,0,483.48,0,1200,0,198,0,1200,0,156,0,1200,0,883.74,0,1200,0,883.74,0,1200,0,883.74,0,1200,0,883.74,0,1200,0
0,604.55,0,1800,0,1475.94,0,1800,0,0,0,1800,0,11.44,0,1800,0,12.36,0,1800,0,361.92,0,1800,0,1475.94,0,1800,0,1475.94,0,1800,0,1475.94,0,1800,0,1475.94,0,1800,0
0,0,0,1300,0,495.6,0,1300,0,241.5,0,1300,0,430.44,0,1300,0,512.04,0,1300,0,520.02,0,1300,0,495.6,0,1300,0,495.6,0,1300,0,495.6,0,1300,0,495.6,0,1300,0
0,254.4,0,2600,0,28.84,0,2600,0,715.83,0,2600,0,451.47,0,2600,0,433.63,0,2600,0,439.81,0,2600,0,28.84,0,2600,0,28.84,0,2600,0,28.84,0,2600,0,28.84,0,2600,0
0,1486.16,233,2300,0,865.28,201.88,2300,0,946.05,440,2300,0,746.39,0,2300,0,1667,0,2300,0,1961.31,70.7,2300,0,865.28,201.88,2300,0,865.28,201.88,2300,0,865.28,201.88,2300,0,865.28,201.88,2300,0
0,3504.7,367.71,4700,0,3381.49,491.4,4700,0,2911.83,72.1,4700,0,2920.05,0,4700,0,3005.1,0,4700,0,3009,133.35,4700,0,3381.49,491.4,4700,0,3381.49,491.4,4700,0,3381.49,491.4,4700,0,3381.49,491.4,4700,0
0,1165.54,0,7100,0,1403.52,0,7100,0,136.24,0,7100,0,328.44,0,7100,0,229.5,0,7100,0,236.25,0,7100,0,1403.52,0,7100,0,1403.52,0,7100,0,1403.52,0,7100,0,1403.52,0,7100,0
0,748.8,0,5100,0,68.9,0,5100,0,494.4,0,5100,0,565.47,0,5100,0,444,0,5100,0,419.44,0,5100,0,68.9,0,5100,0,68.9,0,5100,0,68.9,0,5100,0,68.9,0,5100,0
0,412,0,1400,0,25.68,0,1400,0,0,0,1400,0,185.11,0,1400,0,56.65,0,1400,0,0,0,1400,0,25.68,0,1400,0,25.68,0,1400,0,25.68,0,1400,0,25.68,0,1400,0
0,35.35,0,1300,0,0,0,1300,0,0,0,1300,0,43.46,0,1300,0,46.92,0,1300,0,0,0,1300,0,0,0,1300,0,0,0,1300,0,0,0,1300,0,0,0,1300,0
0,783.12,0,5100,0,1112.82,0,5100,0,683.7,0,5100,0,949.09,0,5100,0,1689.53,0,5100,0,983.68,0,5100,0,1112.82,0,5100,0,1112.82,0,5100,0,1112.82,0,5100,0,1112.82,0,5100,0
0,383.76,0,1100,0,267.8,0,1100,0,505.05,0,1100,0,417.3,0,1100,0,328.6,0,1100,0,413.1,0,1100,0,267.8,0,1100,0,267.8,0,1100,0,267.8,0,1100,0,267.8,0,1100,0
0,2427.71,0,4100,0,2429.05,0,4100,0,837.2,0,4100,0,781.32,0,4100,0,1383.51,0,4100,0,3898.96,0,4100,1,2429.05,0,4100,0,2429.05,0,4100,0,2429.05,0,4100,0,2429.05,0,4100,0
0,952.43,0,3600,0,758.51,0,3600,0,867.59,0,3600,0,1906.32,0,3600,0,511.06,0,3600,0,847.69,0,3600,0,758.51,0,3600,0,758.51,0,3600,0,758.51,0,3600,0,758.51,0,3600,0
0,580,0,1100,0,852.8,0,1100,0,375.9,0,1100,0,817.44,0,1100,0,395.92,0,1100,0,17.34,0,1100,0,852.8,0,1100,0,852.8,0,1100,0,852.8,0,1100,0,852.8,0,1100,0
1,1784.76,0,1700,0,1699,75.19,1700,0,1804.95,202.8,1700,0,1784.64,61,1700,0,1676.48,418,1700,0,1822.21,582.77,1700,0,1699,75.19,1700,0,1699,75.19,1700,0,1699,75.19,1700,0,1699,75.19,1700,0
0,697.2,0,1100,0,677.71,0,1100,0,828.92,0,1100,0,709.67,0,1100,0,834.75,0,1100,0,878.85,0,1100,0,677.71,0,1100,0,677.71,0,1100,0,677.71,0,1100,0,677.71,0,1100,0
0,351.92,0,5300,0,93.73,0,5300,0,138.86,0,5300,0,398.04,0,5300,0,750.48,0,5300,0,1520.05,0,5300,0,93.73,0,5300,0,93.73,0,5300,0,93.73,0,5300,0,93.73,0,5300,0
0,884.89,0,900,0,717.62,0,900,0,723.98,0,900,0,606.69,0,900,0,744.45,0,900,0,558.54,0,900,0,717.62,0,900,0,717.62,0,900,0,717.62,0,900,0,717.62,0,900,0
0,138.72,0,6300,0,243.6,0,6300,0,233,0,6300,0,2464.35,0,6300,0,123.05,0,6300,0,971.56,0,6300,0,243.6,0,6300,0,243.6,0,6300,0,243.6,0,6300,0,243.6,0,6300,0
0,922.34,0,5300,0,723.16,0,5300,0,617.4,0,5300,0,616,0,5300,0,736.7,0,5300,0,469.35,0,5300,1,723.16,0,5300,0,723.16,0,5300,0,723.16,0,5300,0,723.16,0,5300,0
1,5094.96,0,5400,0,4818,0,5400,0,5008.5,0,5400,0,4635.9,0,5400,0,4550.22,0,5400,0,4554.66,0,5400,0,4818,0,5400,0,4818,0,5400,0,4818,0,5400,0,4818,0,5400,0
0,145.86,0,4300,0,80.85,0,4300,0,129.28,0,4300,1,22.66,0,4300,0,0,0,4300,0,48.88,0,4300,0,80.85,0,4300,0,80.85,0,4300,0,80.85,0,4300,0,80.85,0,4300,0
0,184.08,0,5700,0,391.04,0,5700,0,50.88,0,5700,0,181.28,0,5700,0,291.5,0,5700,0,0,0,5700,0,391.04,0,5700,0,391.04,0,5700,0,391.04,0,5700,0,391.04,0,5700,0
1,6694.28,70,7600,0,6856.71,219.3,7600,0,7391.28,0,7600,2,7647,396,7600,2,7726.03,396,7600,1,6599.21,328.65,7600,0,6856.71,219.3,7600,0,6856.71,219.3,7600,0,6856.71,219.3,7600,0,6856.71,219.3,7600,0
0,1.06,0,3700,0,202.8,0,3700,0,1339.26,0,3700,0,65.92,0,3700,0,314.15,0,2800,0,1823.1,0,2800,0,202.8,0,3700,0,202.8,0,3700,0,202.8,0,3700,0,202.8,0,3700,0
0,560.68,0,6300,0,246.75,0,6300,0,224.22,0,6300,0,130,0,6300,0,225.68,0,6300,0,472.76,0,6300,0,246.75,0,6300,0,246.75,0,6300,0,246.75,0,6300,0,246.75,0,6300,0
1,10603.92,515,15400,0,10111.11,214.2,15400,0,10538.96,563,15400,0,9857.28,580.75,15400,0,9841.52,734.4,15400,0,8818.92,0,15400,0,10111.11,214.2,15400,0,10111.11,214.2,15400,0,10111.11,214.2,15400,0,10111.11,214.2,15400,0
1,1361.36,0,2800,0,1120.09,0,2800,0,697.64,0,2800,0,428,0,2800,0,219.45,0,2800,0,221.52,0,2800,0,1120.09,0,2800,0,1120.09,0,2800,0,1120.09,0,2800,0,1120.09,0,2800,0
0,1796.08,0,2200,0,1755.87,0,2200,0,1552.95,0,2200,0,1327.04,0,2200,0,1666.68,0,2200,1,1120.98,0,2200,0,1755.87,0,2200,0,1755.87,0,2200,0,1755.87,0,2200,0,1755.87,0,2200,0
0,298.86,0,11600,0,273.48,0,11600,0,84.66,0,11600,0,81.37,0,11600,0,44,0,11600,0,82.4,0,11600,0,273.48,0,11600,0,273.48,0,11600,0,273.48,0,11600,0,273.48,0,11600,0
1,964.55,0,3600,0,1349.36,0,3600,0,631,0,3600,0,2481.33,200,3600,0,2262.04,420,3600,0,1508.94,21.63,3600,0,1349.36,0,3600,0,1349.36,0,3600,0,1349.36,0,3600,0,1349.36,0,3600,0
0,116.6,0,4700,0,71.76,0,4700,0,21.2,0,4700,0,54.57,0,4700,0,167.99,0,4700,0,0,0,4700,0,71.76,0,4700,0,71.76,0,4700,0,71.76,0,4700,0,71.76,0,4700,0
0,2426,0,5000,1,244.11,0,5000,0,2168.47,0,5000,0,3588.52,0,5000,1,2159.04,0,5000,0,0,0,5000,0,244.11,0,5000,0,244.11,0,5000,0,244.11,0,5000,0,244.11,0,5000,0
0,0,0,3600,0,1283.1,0,3600,0,1265,0,3600,0,393.46,0,3600,0,1265.64,0,3600,0,1151.16,0,3600,0,1283.1,0,3600,0,1283.1,0,3600,0,1283.1,0,3600,0,1283.1,0,3600,0
0,41.34,0,1300,0,0,0,1300,0,0,0,1300,0,466.2,0,1300,0,157.08,0,1300,0,396.55,0,1300,0,0,0,1300,0,0,0,1300,0,0,0,1300,0,0,0,1300,0
0,1387.36,0,24000,0,631.38,0,24000,0,586.36,0,24000,0,566.8,0,24000,0,789.66,0,24000,0,992.92,0,24000,0,631.38,0,24000,0,631.38,0,24000,0,631.38,0,24000,0,631.38,0,24000,0
0,401.44,0,3600,0,722.4,0,3600,0,482.57,0,3600,0,728.28,0,3600,0,496.92,0,3600,0,607.36,0,3600,0,722.4,0,3600,0,722.4,0,3600,0,722.4,0,3600,0,722.4,0,3600,0
0,13.78,0,2500,0,827.86,0,2500,0,461.76,0,2500,0,129.15,0,2500,0,210.12,0,2500,1,147.29,0,2500,0,827.86,0,2500,0,827.86,0,2500,0,827.86,0,2500,0,827.86,0,2500,0
1,6372.61,0,7000,0,5652.84,0,7000,0,5351.84,0,7000,0,5189.76,0,7000,0,5073.6,0,7000,0,4998,0,7000,0,5652.84,0,7000,0,5652.84,0,7000,0,5652.84,0,7000,0,5652.84,0,7000,0
0,7,0,3600,0,222.6,0,3600,0,570,0,3600,0,969,0,3600,0,1975,0,3600,0,868,0,3600,0,222.6,0,3600,0,222.6,0,3600,0,222.6,0,3600,0,222.6,0,3600,0
0,1419.84,0,2400,0,1644.91,0,2400,0,852.84,0,2400,0,875.5,0,2400,0,556.5,0,2400,0,1047.54,0,2400,0,1644.91,0,2400,0,1644.91,0,2400,0,1644.91,0,2400,0,1644.91,0,2400,0
0,1149,0,2800,0,934.96,0,2800,0,1046.36,0,2800,0,1730.98,0,2800,0,1450,0,2800,0,1334.16,0,2800,0,934.96,0,2800,0,934.96,0,2800,0,934.96,0,2800,0,934.96,0,2800,0
0,702.78,0,3600,0,60.9,0,3600,0,248.56,0,3600,0,0,0,3600,0,223.21,0,3600,0,1.01,0,3600,0,60.9,0,3600,0,60.9,0,3600,0,60.9,0,3600,0,60.9,0,3600,0
0,599.04,0,900,0,871.5,195.52,900,0,800,296.4,900,0,578.55,0,900,0,170.34,0,900,0,39.22,0,900,0,871.5,195.52,900,0,871.5,195.52,900,0,871.5,195.52,900,0,871.5,195.52,900,0
0,1197.33,0,9400,0,655.86,0,9400,0,558.6,0,9400,0,686.46,0,9400,0,722.4,0,9400,0,1321,0,9400,0,655.86,0,9400,0,655.86,0,9400,0,655.86,0,9400,0,655.86,0,9400,0
0,939.75,0,3700,0,731.12,0,3700,0,1102.4,0,3700,0,204.75,0,3700,0,0,0,3700,0,168.3,0,3700,0,731.12,0,3700,0,731.12,0,3700,0,731.12,0,3700,0,731.12,0,3700,0
0,291.72,0,2400,0,510,0,2400,0,1544.4,0,2400,0,304.72,0,2400,0,1513.05,0,2400,0,423.72,0,2400,0,510,0,2400,0,510,0,2400,0,510,0,2400,0,510,0,2400,0
0,1408.01,0,26300,0,951,0,26300,0,1387,0,26300,0,2325.75,0,26300,0,1936.98,0,21300,0,1821.72,0,21300,0,951,0,26300,0,951,0,26300,0,951,0,26300,0,951,0,26300,0
0,2820.66,0,2500,1,943.28,0,2500,0,3026.97,0,2500,0,2434.92,0,2500,0,1785.68,0,2500,0,1472.32,0,2500,0,943.28,0,2500,0,943.28,0,2500,0,943.28,0,2500,0,943.28,0,2500,0
0,1657.43,0,3600,0,1435.35,0,3600,0,1362.4,82,3600,0,1226.42,0,3600,0,1073,0,3600,0,1955.96,0,3600,0,1435.35,0,3600,0,1435.35,0,3600,0,1435.35,0,3600,0,1435.35,0,3600,0
1,10658.3,0,9900,1,10542.71,0,9900,1,10391.68,0,9900,2,10084.85,0,9900,1,10348.41,0,9900,1,10496.85,0,9900,1,10542.71,0,9900,1,10542.71,0,9900,1,10542.71,0,9900,1,10542.71,0,9900,1
0,1558.2,0,23800,0,3074,0,23800,0,1669.74,0,23800,0,9730,0,23800,1,5183,0,23800,0,7004.55,0,23800,0,3074,0,23800,0,3074,0,23800,0,3074,0,23800,0,3074,0,23800,0
0,734.39,0,1000,0,802.37,27,1000,0,790,0,1000,0,790.83,0,1000,0,707,4.08,1000,0,870.45,0,1000,0,802.37,27,1000,0,802.37,27,1000,0,802.37,27,1000,0,802.37,27,1000,0
0,704,0,3200,0,1914.15,0,3200,0,0,0,3200,0,318.24,0,3200,0,249.26,0,3200,0,319,0,3200,0,1914.15,0,3200,0,1914.15,0,3200,0,1914.15,0,3200,0,1914.15,0,3200,0
0,1867.62,0,2600,0,2009.53,0,2600,0,1978.63,0,2600,0,2195.26,0,2600,1,2188.67,0,2600,1,2171.58,0,2600,0,2009.53,0,2600,0,2009.53,0,2600,0,2009.53,0,2600,0,2009.53,0,2600,0
1,3087,0,3300,1,2620.32,0,3300,0,2494.18,0,3300,0,2207.98,0,3300,0,1433.12,0,3300,0,1041,0,3300,0,2620.32,0,3300,0,2620.32,0,3300,0,2620.32,0,3300,0,2620.32,0,3300,0
0,651.45,0,5000,0,769.08,0,5000,0,1253.7,0,5000,0,26.75,0,5000,0,200.94,0,5000,0,73.73,0,5000,0,769.08,0,5000,0,769.08,0,5000,0,769.08,0,5000,0,769.08,0,5000,0
0,0,0,4600,0,16.48,0,4600,0,0,0,4600,0,0,0,4600,0,500.76,0,4600,0,315.65,0,4600,0,16.48,0,4600,0,16.48,0,4600,0,16.48,0,4600,0,16.48,0,4600,0
0,668.47,0,13900,0,1470.18,612,13900,0,0,0,13900,0,67.41,0,8900,0,0,0,8900,0,894.86,0,8900,0,1470.18,612,13900,0,1470.18,612,13900,0,1470.18,612,13900,0,1470.18,612,13900,0
0,1022.32,0,1100,0,951,0,1100,0,848.4,0,1100,0,952.75,0,1100,0,914.78,0,1100,0,540.35,0,1100,0,951,0,1100,0,951,0,1100,0,951,0,1100,0,951,0,1100,0
0,769.33,0,3100,0,621.09,0,3100,0,693.68,0,3100,0,614.08,0,3100,0,650,0,3100,0,490.62,0,3100,0,621.09,0,3100,0,621.09,0,3100,0,621.09,0,3100,0,621.09,0,3100,0
0,3019,0,3100,0,3045.22,0,3100,0,3113.69,0,3100,0,3095.2,0,3100,0,3152.24,0,3100,0,3018.93,0,3100,0,3045.22,0,3100,0,3045.22,0,3100,0,3045.22,0,3100,0,3045.22,0,3100,0
0,250,0,4900,0,603.98,0,4900,0,209.09,0,4900,0,922.13,0,4900,0,43.87,0,4900,0,0,0,4900,0,603.98,0,4900,0,603.98,0,4900,0,603.98,0,4900,0,603.98,0,4900,0
0,2050.2,0,7800,0,268.83,0,7800,0,120,0,7800,0,50.96,0,7800,0,46.46,0,7800,0,114.24,0,7800,0,268.83,0,7800,0,268.83,0,7800,0,268.83,0,7800,0,268.83,0,7800,0
0,580.65,0,5000,0,78.11,0,5000,0,944.51,0,5000,0,372.32,0,5000,0,47,0,5000,0,146.45,0,5000,0,78.11,0,5000,0,78.11,0,5000,0,78.11,0,5000,0,78.11,0,5000,0
0,1712.88,0,4200,0,1469.52,0,4200,0,1231.19,0,4200,0,1384.58,0,4200,0,1391.25,0,4200,0,1341.96,0,4200,0,1469.52,0,4200,0,1469.52,0,4200,0,1469.52,0,4200,0,1469.52,0,4200,0
0,341.38,0,1600,0,623,0,1600,0,449,0,1600,0,287.64,0,1600,0,282.88,0,1600,0,345.61,0,1600,0,623,0,1600,0,623,0,1600,0,623,0,1600,0,623,0,1600,0
0,999,0,1800,0,1729,0,2700,0,1240,0,2700,0,1691.75,0,2700,0,634.28,0,1200,0,877.68,0,1200,0,1729,0,2700,0,1729,0,2700,0,1729,0,2700,0,1729,0,2700,0
1,10626.17,161.71,9400,2,9773,156,9400,1,9168,126.88,9400,0,9155,0,9400,0,9898.35,71.4,9400,1,9853.2,106.09,9400,0,9773,156,9400,1,9773,156,9400,1,9773,156,9400,1,9773,156,9400,1
0,1918.62,0,5300,0,4046.34,0,4400,0,3320.21,0,4400,0,3316.6,0,4400,0,3217,0,4400,0,2083,0,4400,0,4046.34,0,4400,0,4046.34,0,4400,0,4046.34,0,4400,0,4046.34,0,4400,0
0,220.48,0,6100,0,3630.9,0,6100,0,3995.14,0,6100,1,2446.02,0,6100,0,3543.84,0,6100,0,999.44,0,6100,1,3630.9,0,6100,0,3630.9,0,6100,0,3630.9,0,6100,0,3630.9,0,6100,0
0,1798.16,42,2100,0,1663,0,2100,0,1792.25,0,2100,0,1411.1,0,2100,0,1352.48,0,2100,0,1094.89,161.6,2100,0,1663,0,2100,0,1663,0,2100,0,1663,0,2100,0,1663,0,2100,0
1,1192.81,0,1300,0,888.3,0,1300,0,602.16,0,1300,0,470.8,0,1300,0,325.52,0,1300,4,323.4,0,1300,3,888.3,0,1300,0,888.3,0,1300,0,888.3,0,1300,0,888.3,0,1300,0
0,1041.42,0,2700,1,240.75,0,2700,0,573,0,2700,0,2654.08,0,2700,0,366.18,0,2700,0,329.66,0,2700,0,240.75,0,2700,0,240.75,0,2700,0,240.75,0,2700,0,240.75,0,2700,0
0,509.6,0,700,0,25.75,0,700,0,123.22,0,700,0,24.48,0,700,0,28.84,0,700,0,101.76,0,700,0,25.75,0,700,0,25.75,0,700,0,25.75,0,700,0,25.75,0,700,0
0,165,0,1400,0,0,0,1400,0,0,0,1400,0,0,0,1400,0,13.26,0,1400,0,147.46,0,1400,0,0,0,1400,0,0,0,1400,0,0,0,1400,0,0,0,1400,0
0,18.36,0,2100,0,56.16,0,2100,0,12.72,0,2100,0,2.06,0,2100,0,4.08,0,2100,0,70.04,0,2100,0,56.16,0,2100,0,56.16,0,2100,0,56.16,0,2100,0,56.16,0,2100,0
0,518.96,0,1100,0,186.18,0,1100,0,257.25,0,1100,0,444.72,0,1100,0,84.46,0,1100,0,203.84,0,1100,0,186.18,0,1100,0,186.18,0,1100,0,186.18,0,1100,0,186.18,0,1100,0
0,516.81,0,5400,0,353.5,0,5400,0,64.64,0,5400,0,687.94,0,5400,0,242.55,0,5400,0,369.66,0,5400,0,353.5,0,5400,0,353.5,0,5400,0,353.5,0,5400,0,353.5,0,5400,0
1,785.78,0,1300,0,919.36,0,1300,0,363.3,0,1300,0,975.45,0,1300,0,1025.44,0,1300,0,266.06,0,1300,0,919.36,0,1300,0,919.36,0,1300,0,919.36,0,1300,0,919.36,0,1300,0
0,114.49,0,2200,0,460.56,0,2200,0,1246.56,0,2200,0,678.72,0,2200,0,444.14,0,2200,0,618.45,0,2200,0,460.56,0,2200,0,460.56,0,2200,0,460.56,0,2200,0,460.56,0,2200,0
0,464.38,0,3200,0,88.74,0,3200,0,0,0,3200,0,410.8,0,3200,0,23.54,0,3200,0,130,0,3200,0,88.74,0,3200,0,88.74,0,3200,0,88.74,0,3200,0,88.74,0,3200,0
0,0,0,4100,0,0,0,4100,0,3017,251.94,4100,0,3687,218.36,4100,0,3967.28,548.1,4100,0,3885,658,4100,0,0,0,4100,0,0,0,4100,0,0,0,4100,0,0,0,4100,0
0,6953.34,0,25200,0,0,0,25200,0,1475.61,0,25200,0,1268.56,202,25200,0,3906,0,25200,0,1838.72,0,25200,0,0,0,25200,0,0,0,25200,0,0,0,25200,0,0,0,25200,0
0,922.88,0,1800,0,418.95,0,1800,0,1504.5,513.06,1800,0,1363.16,0,1800,0,1205.22,0,1800,0,1199,0,1800,0,418.95,0,1800,0,418.95,0,1800,0,418.95,0,1800,0,418.95,0,1800,0
0,708.08,0,1400,0,128.27,0,1400,0,0,0,1400,0,231.75,0,1400,0,146.26,0,1400,1,11.44,0,1400,0,128.27,0,1400,0,128.27,0,1400,0,128.27,0,1400,0,128.27,0,1400,0
1,2158.16,291.49,2100,0,1687.08,20.4,2100,0,1552.37,0,2100,0,1549.38,29.87,2100,0,1250.8,10,2100,0,1065.9,0,2100,0,1687.08,20.4,2100,0,1687.08,20.4,2100,0,1687.08,20.4,2100,0,1687.08,20.4,2100,0
0,10679.67,1187,10100,0,6825.58,1136,10100,0,4976.58,2000,5100,0,2260,0,5100,0,19915.05,1701.44,26100,0,20421.42,2470.97,26100,0,6825.58,1136,10100,0,6825.58,1136,10100,0,6825.58,1136,10100,0,6825.58,1136,10100,0
0,158.55,0,800,0,337.05,0,800,0,235,0,800,0,200.94,0,800,0,321.3,0,800,0,277.68,0,800,0,337.05,0,800,0,337.05,0,800,0,337.05,0,800,0,337.05,0,800,0
